"Sale_ID","Cust_ID","Prod_ID","Qty_Purchased","Date_Purchased"
"SALE8105","CUST4781","PROD1760","1","2024/5/2"
"SALE8105","CUST5159","PROD1758","5","2024/10/28"
"SALE8105","CUST5015","PROD1733","1","2024/10/2"
"SALE8105","CUST5119","PROD1746","3","2024/3/25"
"SALE8105","CUST4743","PROD1761","4","2024/7/31"
"SALE8105","CUST5150","PROD1746","1","2024/7/8"
"SALE8105","CUST4867","PROD1733","4","2024/9/10"
"SALE8105","CUST5098","PROD1732","4","2024/12/31"
"SALE8105","CUST4966","PROD1751","1","2024/7/20"
"SALE8105","CUST4843","PROD1768","2","2024/7/22"
"SALE8105","CUST5161","PROD1753","4","2024/11/9"
"SALE8105","CUST5162","PROD1730","2","2024/3/6"
"SALE8105","CUST4826","PROD1743","2","2024/8/29"
"SALE8105","CUST4936","PROD1745","3","2024/11/19"
"SALE8105","CUST4707","PROD1757","4","2024/8/11"
"SALE8105","CUST4699","PROD1758","1","2024/2/15"
"SALE8105","CUST4721","PROD1767","1","2024/2/3"
"SALE8105","CUST4834","PROD1756","4","2024/6/14"
"SALE8105","CUST4751","PROD1731","4","2024/12/11"
"SALE8105","CUST5069","PROD1757","3","2024/12/6"
"SALE8105","CUST4702","PROD1749","4","2024/3/21"
"SALE8105","CUST4947","PROD1735","2","2024/8/20"
"SALE8105","CUST4699","PROD1764","5","2024/3/26"
"SALE8105","CUST5005","PROD1746","2","2024/3/30"
"SALE8105","CUST5082","PROD1740","5","2024/2/27"
"SALE8105","CUST4897","PROD1727","2","2024/12/26"
"SALE8105","CUST4935","PROD1768","3","2024/9/17"
"SALE8105","CUST4722","PROD1762","2","2024/12/25"
"SALE8105","CUST4791","PROD1762","4","2024/11/3"
"SALE8105","CUST5173","PROD1731","2","2024/7/30"
"SALE8105","CUST4939","PROD1750","1","2024/12/15"
"SALE8105","CUST5011","PROD1767","1","2024/12/22"
"SALE8105","CUST4859","PROD1739","5","2024/3/14"
"SALE8105","CUST4890","PROD1734","2","2024/6/7"
"SALE8105","CUST4818","PROD1740","4","2024/3/5"
"SALE8105","CUST4926","PROD1759","3","2024/9/10"
"SALE8105","CUST4767","PROD1748","3","2024/8/9"
"SALE8105","CUST4755","PROD1742","3","2024/11/13"
"SALE8105","CUST4939","PROD1736","2","2024/1/16"
"SALE8105","CUST5007","PROD1750","2","2024/3/26"
"SALE8105","CUST5104","PROD1755","1","2024/12/18"
"SALE8105","CUST4879","PROD1759","4","2024/12/17"
"SALE8105","CUST5151","PROD1738","3","2024/7/28"
"SALE8105","CUST4682","PROD1727","4","2024/5/9"
"SALE8105","CUST4693","PROD1734","4","2024/3/15"
"SALE8105","CUST4884","PROD1735","2","2024/4/18"
"SALE8105","CUST4967","PROD1743","4","2024/5/21"
"SALE8105","CUST4937","PROD1768","4","2024/10/1"
"SALE8105","CUST4906","PROD1769","1","2024/7/14"
"SALE8105","CUST4835","PROD1767","3","2024/10/26"
"SALE8105","CUST4871","PROD1762","1","2024/7/25"
"SALE8105","CUST4966","PROD1767","2","2024/4/22"
"SALE8105","CUST4935","PROD1758","1","2024/10/27"
"SALE8105","CUST5007","PROD1728","4","2024/7/14"
"SALE8105","CUST4955","PROD1738","3","2024/10/3"
"SALE8105","CUST4884","PROD1742","5","2024/7/24"
"SALE8105","CUST5125","PROD1750","4","2024/3/23"
"SALE8105","CUST5171","PROD1728","4","2024/3/4"
"SALE8105","CUST5020","PROD1736","3","2024/8/18"
"SALE8105","CUST4893","PROD1734","5","2024/5/26"
"SALE8105","CUST4721","PROD1754","1","2024/2/8"
"SALE8105","CUST4752","PROD1745","3","2024/3/29"
"SALE8105","CUST4689","PROD1734","1","2024/5/26"
"SALE8105","CUST4692","PROD1751","3","2024/6/14"
"SALE8105","CUST5073","PROD1749","2","2024/5/29"
"SALE8105","CUST5098","PROD1757","3","2024/1/20"
"SALE8105","CUST5174","PROD1759","1","2024/7/20"
"SALE8105","CUST4719","PROD1738","5","2024/2/2"
"SALE8105","CUST4708","PROD1739","1","2024/12/1"
"SALE8105","CUST4690","PROD1734","2","2024/3/29"
"SALE8105","CUST4949","PROD1753","4","2024/5/28"
"SALE8105","CUST4803","PROD1726","2","2024/10/27"
"SALE8105","CUST4945","PROD1754","3","2024/3/26"
"SALE8105","CUST5121","PROD1744","2","2024/1/25"
"SALE8105","CUST5057","PROD1735","4","2024/11/23"
"SALE8105","CUST4697","PROD1735","1","2024/3/27"
"SALE8105","CUST5040","PROD1755","2","2024/1/18"
"SALE8105","CUST4792","PROD1766","1","2024/9/25"
"SALE8105","CUST4856","PROD1733","2","2024/8/14"
"SALE8105","CUST4804","PROD1762","5","2024/4/6"
"SALE8105","CUST4755","PROD1739","2","2024/7/29"
"SALE8105","CUST5124","PROD1745","5","2024/9/5"
"SALE8105","CUST4889","PROD1744","3","2024/8/19"
"SALE8105","CUST4901","PROD1725","2","2024/7/31"
"SALE8105","CUST5034","PROD1758","4","2024/6/7"
"SALE8105","CUST4875","PROD1758","3","2024/9/12"
"SALE8105","CUST5036","PROD1752","4","2024/8/5"
"SALE8105","CUST5031","PROD1757","3","2024/3/21"
"SALE8105","CUST4893","PROD1769","1","2024/2/17"
"SALE8105","CUST4947","PROD1734","2","2024/5/1"
"SALE8105","CUST4960","PROD1728","2","2024/3/5"
"SALE8105","CUST4716","PROD1768","4","2024/12/2"
"SALE8105","CUST4966","PROD1733","1","2024/9/13"
"SALE8105","CUST4917","PROD1735","1","2024/12/5"
"SALE8105","CUST4790","PROD1756","4","2024/3/1"
"SALE8105","CUST4803","PROD1753","4","2024/6/17"
"SALE8105","CUST5148","PROD1749","2","2024/2/22"
"SALE8105","CUST4970","PROD1758","4","2024/1/17"
"SALE8105","CUST4943","PROD1726","1","2024/8/6"
"SALE8105","CUST5175","PROD1730","2","2024/6/17"
"SALE8105","CUST4719","PROD1741","3","2024/1/5"
"SALE8105","CUST5038","PROD1762","4","2024/6/6"
"SALE8105","CUST4753","PROD1752","3","2024/3/10"
"SALE8105","CUST4878","PROD1753","2","2024/1/2"
"SALE8105","CUST4932","PROD1766","3","2024/3/31"
"SALE8105","CUST4953","PROD1744","3","2024/11/14"
"SALE8105","CUST5121","PROD1729","2","2024/10/23"
"SALE8105","CUST4982","PROD1748","4","2024/3/20"
"SALE8105","CUST4914","PROD1755","1","2024/2/8"
"SALE8105","CUST4998","PROD1754","1","2024/8/17"
"SALE8105","CUST4824","PROD1740","2","2024/7/24"
"SALE8105","CUST4689","PROD1744","5","2024/8/2"
"SALE8105","CUST4821","PROD1756","3","2024/11/9"
"SALE8105","CUST4937","PROD1762","5","2024/2/27"
"SALE8105","CUST5087","PROD1768","2","2024/11/22"
"SALE8105","CUST5043","PROD1753","2","2024/6/20"
"SALE8105","CUST4902","PROD1736","5","2024/11/11"
"SALE8105","CUST5000","PROD1727","4","2024/6/29"
"SALE8105","CUST5112","PROD1752","5","2024/5/5"
"SALE8105","CUST4985","PROD1764","2","2024/7/12"
"SALE8105","CUST4740","PROD1769","4","2024/10/24"
"SALE8105","CUST4773","PROD1764","1","2024/8/18"
"SALE8105","CUST4770","PROD1753","3","2024/10/6"
"SALE8105","CUST4804","PROD1767","5","2024/11/7"
"SALE8105","CUST5175","PROD1762","3","2024/9/27"
"SALE8105","CUST4758","PROD1745","4","2024/3/14"
"SALE8105","CUST4856","PROD1755","4","2024/2/19"
"SALE8105","CUST4727","PROD1753","1","2024/4/26"
"SALE8105","CUST4999","PROD1733","2","2024/7/30"
"SALE8105","CUST5057","PROD1758","2","2024/5/23"
"SALE8105","CUST5029","PROD1751","1","2024/3/26"
"SALE8105","CUST5149","PROD1749","3","2024/12/18"
"SALE8105","CUST4846","PROD1758","3","2024/11/1"
"SALE8105","CUST4951","PROD1748","4","2024/8/17"
"SALE8105","CUST4903","PROD1755","1","2024/9/31"
"SALE8105","CUST4689","PROD1763","1","2024/4/16"
"SALE8105","CUST5093","PROD1744","1","2024/9/7"
"SALE8105","CUST5051","PROD1727","4","2024/5/31"
"SALE8105","CUST4828","PROD1760","3","2024/10/4"
"SALE8105","CUST5059","PROD1743","4","2024/12/9"
"SALE8105","CUST5063","PROD1729","1","2024/9/11"
"SALE8105","CUST5143","PROD1757","1","2024/5/16"
"SALE8105","CUST4717","PROD1754","4","2024/8/29"
"SALE8105","CUST5043","PROD1768","3","2024/10/9"
"SALE8105","CUST4775","PROD1730","5","2024/3/3"
"SALE8105","CUST5033","PROD1738","1","2024/6/23"
"SALE8105","CUST4758","PROD1731","3","2024/12/3"
"SALE8105","CUST4936","PROD1726","2","2024/7/31"
"SALE8105","CUST4840","PROD1758","1","2024/12/1"
"SALE8105","CUST5043","PROD1742","3","2024/3/18"
"SALE8105","CUST4814","PROD1729","2","2024/9/14"
"SALE8105","CUST4887","PROD1749","1","2024/2/16"
"SALE8105","CUST4906","PROD1745","5","2024/4/25"
"SALE8105","CUST4685","PROD1731","3","2024/7/6"
"SALE8105","CUST4976","PROD1761","1","2024/5/1"
"SALE8105","CUST4788","PROD1737","1","2024/3/27"
"SALE8105","CUST4695","PROD1726","5","2024/9/23"
"SALE8105","CUST5074","PROD1726","4","2024/7/17"
"SALE8105","CUST4961","PROD1732","5","2024/6/15"
"SALE8105","CUST4985","PROD1733","5","2024/8/19"
"SALE8105","CUST5090","PROD1742","5","2024/3/31"
"SALE8105","CUST4829","PROD1769","2","2024/10/23"
"SALE8105","CUST5147","PROD1734","3","2024/8/17"
"SALE8105","CUST5178","PROD1739","1","2024/10/29"
"SALE8105","CUST5179","PROD1738","3","2024/9/20"
"SALE8105","CUST5025","PROD1726","2","2024/10/25"
"SALE8105","CUST4806","PROD1741","4","2024/1/16"
"SALE8105","CUST4792","PROD1733","4","2024/3/12"
"SALE8105","CUST4880","PROD1748","4","2024/8/26"
"SALE8105","CUST5079","PROD1742","4","2024/3/3"
"SALE8105","CUST4742","PROD1735","3","2024/7/26"
"SALE8105","CUST5097","PROD1725","1","2024/1/4"
"SALE8105","CUST4704","PROD1747","2","2024/11/19"
"SALE8105","CUST4848","PROD1751","5","2024/2/22"
"SALE8105","CUST4805","PROD1768","4","2024/5/8"
"SALE8105","CUST4919","PROD1756","2","2024/6/14"
"SALE8105","CUST4909","PROD1734","2","2024/10/30"
"SALE8105","CUST4966","PROD1760","5","2024/7/12"
"SALE8105","CUST5006","PROD1740","4","2024/4/25"
"SALE8105","CUST4875","PROD1763","5","2024/6/21"
"SALE8105","CUST4687","PROD1737","5","2024/1/31"
"SALE8105","CUST5034","PROD1762","4","2024/4/2"
"SALE8105","CUST4933","PROD1730","4","2024/12/5"
"SALE8105","CUST4941","PROD1738","2","2024/10/3"
"SALE8105","CUST5018","PROD1735","4","2024/7/25"
"SALE8105","CUST5011","PROD1735","4","2024/11/3"
"SALE8105","CUST4912","PROD1743","2","2024/12/19"
"SALE8105","CUST4713","PROD1732","4","2024/11/10"
"SALE8105","CUST4914","PROD1741","5","2024/11/14"
"SALE8105","CUST5001","PROD1751","5","2024/4/1"
"SALE8105","CUST5110","PROD1744","2","2024/3/22"
"SALE8105","CUST5125","PROD1736","2","2024/9/28"
"SALE8105","CUST4774","PROD1756","3","2024/11/18"
"SALE8105","CUST5117","PROD1728","4","2024/2/10"
"SALE8105","CUST4791","PROD1768","1","2024/4/12"
"SALE8105","CUST5049","PROD1725","3","2024/10/23"
"SALE8105","CUST5078","PROD1754","4","2024/8/15"
"SALE8105","CUST4728","PROD1739","1","2024/3/10"
"SALE8105","CUST4907","PROD1767","2","2024/1/30"
"SALE8105","CUST5074","PROD1730","1","2024/5/27"
"SALE8105","CUST4830","PROD1746","3","2024/9/6"
"SALE8105","CUST4993","PROD1735","2","2024/6/9"
"SALE8105","CUST5007","PROD1758","3","2024/7/7"
"SALE8105","CUST5051","PROD1740","3","2024/3/10"
"SALE8105","CUST5092","PROD1729","5","2024/7/29"
"SALE8105","CUST5103","PROD1730","4","2024/9/4"
"SALE8105","CUST4825","PROD1731","2","2024/4/23"
"SALE8105","CUST5164","PROD1751","2","2024/3/17"
"SALE8105","CUST5136","PROD1741","1","2024/12/20"
"SALE8105","CUST4775","PROD1731","3","2024/11/1"
"SALE8105","CUST4783","PROD1759","3","2024/1/5"
"SALE8105","CUST5140","PROD1741","4","2024/1/17"
"SALE8105","CUST4787","PROD1768","4","2024/11/2"
"SALE8105","CUST5147","PROD1745","4","2024/3/20"
"SALE8105","CUST4958","PROD1755","1","2024/2/15"
"SALE8105","CUST4950","PROD1752","1","2024/5/24"
"SALE8105","CUST4788","PROD1766","1","2024/4/28"
"SALE8105","CUST5103","PROD1749","1","2024/6/28"
"SALE8105","CUST4995","PROD1760","5","2024/3/25"
"SALE8105","CUST4875","PROD1747","5","2024/1/6"
"SALE8105","CUST4921","PROD1744","4","2024/7/31"
"SALE8105","CUST5119","PROD1754","3","2024/11/10"
"SALE8105","CUST4735","PROD1727","1","2024/5/9"
"SALE8105","CUST4866","PROD1752","2","2024/5/24"
"SALE8105","CUST4754","PROD1727","5","2024/3/13"
"SALE8105","CUST4741","PROD1759","3","2024/12/5"
"SALE8105","CUST5067","PROD1751","4","2024/9/8"
"SALE8105","CUST4767","PROD1764","5","2024/1/28"
"SALE8105","CUST5102","PROD1730","5","2024/12/12"
"SALE8105","CUST4704","PROD1732","2","2024/3/27"
"SALE8105","CUST4738","PROD1734","5","2024/12/22"
"SALE8105","CUST4756","PROD1763","3","2024/11/10"
"SALE8105","CUST4830","PROD1729","1","2024/12/20"
"SALE8105","CUST4810","PROD1730","1","2024/9/16"
"SALE8105","CUST5042","PROD1726","5","2024/11/15"
"SALE8105","CUST4790","PROD1735","3","2024/10/24"
"SALE8105","CUST4683","PROD1768","1","2024/6/14"
"SALE8105","CUST4774","PROD1727","4","2024/2/17"
"SALE8105","CUST4904","PROD1733","2","2024/8/16"
"SALE8105","CUST4763","PROD1746","4","2024/3/31"
"SALE8105","CUST4755","PROD1746","1","2024/11/21"
"SALE8105","CUST5060","PROD1758","1","2024/1/18"
"SALE8105","CUST4780","PROD1758","1","2024/5/29"
"SALE8105","CUST5157","PROD1766","1","2024/2/13"
"SALE8105","CUST4684","PROD1742","2","2024/10/12"
"SALE8105","CUST4692","PROD1731","5","2024/2/12"
"SALE8105","CUST5037","PROD1768","4","2024/7/12"
"SALE8105","CUST4818","PROD1759","2","2024/8/11"
"SALE8105","CUST5048","PROD1764","5","2024/6/27"
"SALE8105","CUST4837","PROD1758","2","2024/6/21"
"SALE8105","CUST4685","PROD1769","2","2024/11/16"
"SALE8105","CUST4981","PROD1765","3","2024/11/17"
"SALE8105","CUST4807","PROD1726","5","2024/7/1"
"SALE8105","CUST5112","PROD1769","4","2024/7/4"
"SALE8105","CUST4695","PROD1766","3","2024/5/23"
"SALE8105","CUST4920","PROD1759","4","2024/2/10"
"SALE8105","CUST5158","PROD1756","2","2024/10/8"
"SALE8105","CUST5045","PROD1745","3","2024/8/1"
"SALE8105","CUST5056","PROD1726","2","2024/9/13"
"SALE8105","CUST4979","PROD1765","3","2024/10/31"
"SALE8105","CUST5047","PROD1755","5","2024/4/13"
"SALE8105","CUST4969","PROD1734","2","2024/10/31"
"SALE8105","CUST5063","PROD1761","1","2024/10/21"
"SALE8105","CUST5121","PROD1754","1","2024/5/4"
"SALE8105","CUST5157","PROD1726","1","2024/4/30"
"SALE8105","CUST4764","PROD1747","3","2024/12/7"
"SALE8105","CUST5081","PROD1747","5","2024/7/30"
"SALE8105","CUST5165","PROD1737","1","2024/2/1"
"SALE8105","CUST4706","PROD1762","4","2024/3/4"
"SALE8105","CUST4900","PROD1732","2","2024/11/6"
"SALE8105","CUST5136","PROD1769","4","2024/1/17"
"SALE8105","CUST4763","PROD1755","1","2024/4/26"
"SALE8105","CUST4882","PROD1762","5","2024/12/24"
"SALE8105","CUST4909","PROD1766","4","2024/2/8"
"SALE8105","CUST4770","PROD1747","5","2024/10/30"
"SALE8105","CUST5135","PROD1739","1","2024/6/7"
"SALE8105","CUST4695","PROD1735","3","2024/6/4"
"SALE8105","CUST4927","PROD1736","3","2024/12/13"
"SALE8105","CUST4781","PROD1735","1","2024/12/15"
"SALE8105","CUST4746","PROD1743","2","2024/11/11"
"SALE8105","CUST4751","PROD1726","1","2024/2/4"
"SALE8105","CUST4846","PROD1755","1","2024/7/10"
"SALE8105","CUST4718","PROD1766","3","2024/2/27"
"SALE8105","CUST4759","PROD1749","4","2024/2/18"
"SALE8105","CUST5168","PROD1767","5","2024/8/27"
"SALE8105","CUST5108","PROD1731","2","2024/12/30"
"SALE8105","CUST5012","PROD1755","5","2024/1/3"
"SALE8105","CUST4905","PROD1735","3","2024/5/3"
"SALE8105","CUST5162","PROD1734","5","2024/4/25"
"SALE8105","CUST5129","PROD1732","1","2024/7/1"
"SALE8105","CUST4721","PROD1761","4","2024/2/12"
"SALE8105","CUST4890","PROD1764","5","2024/7/16"
"SALE8105","CUST4981","PROD1739","2","2024/4/30"
"SALE8105","CUST4715","PROD1757","4","2024/5/6"
"SALE8105","CUST5038","PROD1748","1","2024/11/25"
"SALE8105","CUST4858","PROD1728","1","2024/3/30"
"SALE8105","CUST4974","PROD1767","2","2024/2/3"
"SALE8105","CUST4884","PROD1740","1","2024/8/11"
"SALE8105","CUST5166","PROD1743","4","2024/3/19"
"SALE8105","CUST4977","PROD1740","4","2024/2/10"
"SALE8105","CUST4892","PROD1738","2","2024/3/9"
"SALE8105","CUST5160","PROD1753","4","2024/2/4"
"SALE8105","CUST5003","PROD1768","2","2024/3/14"
"SALE8105","CUST4777","PROD1735","5","2024/11/25"
"SALE8105","CUST4790","PROD1746","5","2024/10/20"
"SALE8105","CUST4970","PROD1758","5","2024/5/11"
"SALE8105","CUST5105","PROD1761","5","2024/6/17"
"SALE8105","CUST4969","PROD1740","1","2024/9/22"
"SALE8105","CUST5139","PROD1740","1","2024/5/19"
"SALE8105","CUST4710","PROD1759","3","2024/6/26"
"SALE8105","CUST4696","PROD1758","3","2024/3/15"
"SALE8105","CUST4838","PROD1735","2","2024/1/28"
"SALE8105","CUST4736","PROD1736","2","2024/4/26"
"SALE8105","CUST5052","PROD1755","1","2024/8/16"
"SALE8105","CUST5178","PROD1744","5","2024/5/14"
"SALE8105","CUST5119","PROD1762","3","2024/10/20"
"SALE8105","CUST4837","PROD1728","2","2024/12/20"
"SALE8105","CUST4876","PROD1731","3","2024/7/2"
"SALE8105","CUST4936","PROD1761","2","2024/2/28"
"SALE8105","CUST4730","PROD1764","4","2024/10/9"
"SALE8105","CUST5099","PROD1734","2","2024/2/25"
"SALE8105","CUST5154","PROD1761","1","2024/4/9"
"SALE8105","CUST4768","PROD1754","2","2024/10/24"
"SALE8105","CUST4848","PROD1739","1","2024/10/19"
"SALE8105","CUST4941","PROD1749","1","2024/6/27"
"SALE8105","CUST4738","PROD1768","1","2024/3/3"
"SALE8105","CUST5050","PROD1735","2","2024/6/26"
"SALE8105","CUST4915","PROD1758","1","2024/8/24"
"SALE8105","CUST4761","PROD1753","5","2024/1/30"
"SALE8105","CUST4723","PROD1743","5","2024/12/23"
"SALE8105","CUST5118","PROD1730","4","2024/8/13"
"SALE8105","CUST4973","PROD1758","4","2024/12/28"
"SALE8105","CUST4905","PROD1750","1","2024/10/5"
"SALE8105","CUST5144","PROD1745","4","2024/2/2"
"SALE8105","CUST4954","PROD1725","2","2024/6/29"
"SALE8105","CUST4821","PROD1748","4","2024/8/5"
"SALE8105","CUST4870","PROD1742","5","2024/7/5"
"SALE8105","CUST5148","PROD1758","3","2024/10/8"
"SALE8105","CUST4913","PROD1726","2","2024/11/9"
"SALE8105","CUST4960","PROD1739","3","2024/7/14"
"SALE8105","CUST5036","PROD1767","2","2024/2/23"
"SALE8105","CUST4811","PROD1727","5","2024/7/9"
"SALE8105","CUST4712","PROD1765","5","2024/2/15"
"SALE8105","CUST4957","PROD1761","1","2024/4/8"
"SALE8105","CUST4695","PROD1732","5","2024/11/7"
"SALE8105","CUST5137","PROD1737","5","2024/5/1"
"SALE8105","CUST4692","PROD1764","1","2024/1/4"
"SALE8105","CUST5146","PROD1749","5","2024/11/1"
"SALE8105","CUST4881","PROD1744","4","2024/3/22"
"SALE8105","CUST4786","PROD1762","3","2024/7/10"
"SALE8105","CUST4844","PROD1758","5","2024/5/17"
"SALE8105","CUST5178","PROD1752","2","2024/1/15"
"SALE8105","CUST5152","PROD1766","4","2024/12/20"
"SALE8105","CUST5034","PROD1734","4","2024/12/30"
"SALE8105","CUST5015","PROD1768","3","2024/7/4"
"SALE8105","CUST4684","PROD1761","5","2024/1/9"
"SALE8105","CUST4734","PROD1755","1","2024/7/8"
"SALE8105","CUST5046","PROD1755","5","2024/1/8"
"SALE8105","CUST4880","PROD1768","3","2024/9/3"
"SALE8105","CUST5107","PROD1768","1","2024/10/26"
"SALE8105","CUST5154","PROD1746","3","2024/10/8"
"SALE8105","CUST5123","PROD1740","3","2024/8/7"
"SALE8105","CUST4837","PROD1734","5","2024/4/18"
"SALE8105","CUST5154","PROD1765","4","2024/2/12"
"SALE8105","CUST4949","PROD1751","4","2024/7/5"
"SALE8105","CUST5079","PROD1739","5","2024/4/28"
"SALE8105","CUST4865","PROD1752","4","2024/2/27"
"SALE8105","CUST4902","PROD1761","5","2024/2/20"
"SALE8105","CUST4866","PROD1731","2","2024/3/19"
"SALE8105","CUST5101","PROD1755","1","2024/10/14"
"SALE8105","CUST5134","PROD1754","5","2024/3/25"
"SALE8105","CUST4971","PROD1742","4","2024/8/4"
"SALE8105","CUST4946","PROD1759","4","2024/7/17"
"SALE8105","CUST4905","PROD1743","3","2024/11/20"
"SALE8105","CUST4726","PROD1740","5","2024/11/27"
"SALE8105","CUST5104","PROD1725","3","2024/6/26"
"SALE8105","CUST5172","PROD1769","4","2024/7/2"
"SALE8105","CUST5071","PROD1762","2","2024/10/22"
"SALE8105","CUST4897","PROD1745","4","2024/12/3"
"SALE8105","CUST4719","PROD1725","3","2024/1/4"
"SALE8105","CUST4872","PROD1767","3","2024/5/30"
"SALE8105","CUST5155","PROD1726","4","2024/4/24"
"SALE8105","CUST4808","PROD1742","4","2024/4/3"
"SALE8105","CUST5091","PROD1735","4","2024/9/7"
"SALE8105","CUST5126","PROD1738","2","2024/1/16"
"SALE8105","CUST4710","PROD1742","2","2024/9/11"
"SALE8105","CUST4791","PROD1737","4","2024/3/18"
"SALE8105","CUST4947","PROD1726","5","2024/6/23"
"SALE8105","CUST4904","PROD1765","4","2024/1/7"
"SALE8105","CUST4984","PROD1734","2","2024/2/17"
"SALE8105","CUST4736","PROD1742","3","2024/4/18"
"SALE8105","CUST5118","PROD1751","1","2024/7/19"
"SALE8105","CUST4910","PROD1758","5","2024/12/31"
"SALE8105","CUST4686","PROD1740","4","2024/8/10"
"SALE8105","CUST5034","PROD1726","1","2024/5/2"
"SALE8105","CUST4932","PROD1755","1","2024/5/21"
"SALE8105","CUST4733","PROD1736","3","2024/2/11"
"SALE8105","CUST4833","PROD1765","4","2024/11/6"
"SALE8105","CUST4736","PROD1734","5","2024/3/9"
"SALE8105","CUST4933","PROD1765","2","2024/3/11"
"SALE8105","CUST5143","PROD1769","5","2024/7/31"
"SALE8105","CUST5050","PROD1751","4","2024/12/28"
"SALE8105","CUST5020","PROD1769","4","2024/1/21"
"SALE8105","CUST4736","PROD1746","5","2024/7/2"
"SALE8105","CUST5130","PROD1730","2","2024/4/8"
"SALE8105","CUST5076","PROD1754","3","2024/2/16"
"SALE8105","CUST4794","PROD1749","2","2024/8/13"
"SALE8105","CUST4842","PROD1768","5","2024/12/12"
"SALE8105","CUST5100","PROD1760","4","2024/9/4"
"SALE8105","CUST4852","PROD1758","2","2024/4/6"
"SALE8105","CUST5045","PROD1762","4","2024/4/21"
"SALE8105","CUST5087","PROD1768","3","2024/7/1"
"SALE8105","CUST5118","PROD1730","5","2024/5/16"
"SALE8105","CUST4940","PROD1729","2","2024/2/17"
"SALE8105","CUST4863","PROD1744","5","2024/5/30"
"SALE8105","CUST5145","PROD1754","3","2024/4/2"
"SALE8105","CUST4711","PROD1730","1","2024/10/18"
"SALE8105","CUST4878","PROD1760","3","2024/9/7"
"SALE8105","CUST4736","PROD1757","1","2024/9/31"
"SALE8105","CUST4864","PROD1766","1","2024/6/26"
